index,prediction
87680,"1.5 inch, 3.5 inch, 2.8 inch"
87681,"6cm, 24cm"
87682,"45cm, 12.2in, 3cm"
87683,"5.1 inch, 3 inch, 7.3 inch"
87684,
87685,"76cm, 54cm"
87686,"9.4in, 5.5in, 5.5in"
87687,"9.4in, 5.5in, 5.5in"
87688,
87689,"5 inch, 3.5inch, 0.8 inch, 21mm, 3 inch, 76mm"
87690,
87691,70 cm
87692,70 cm
87693,70 cm
87694,4.3in
87695,4.3in
87696,
87697,"5 cm, 15.5 cm, 30 cm, 80 cm"
87698,"5 cm, 15.5 cm, 30 cm, 80 cm"
87699,
87700,"20.1in, 16in, 40.7cm, 6.6in, 16.8cm, 24in, 61cm"
87701,"20.1in, 16in, 40.7cm, 6.6in, 16.8cm, 24in, 61cm"
87702,
87703,"20cm, 235cm"
87704,"31cm, 23cm"
87705,176mm
87706,176mm
87707,"86 cm, 5 cm, 70 cm, 120 cm, 30 cm"
87708,
87709,
87710,"5.5cm, 2.2in, 6cm, 2.4in"
87711,"13cm, 27cm"
87712,"24mm, 45mm, 23mm, 32mm"
87713,"0 g, 0 g"
87714,"0 g, 0 g"
87715,"8.07 in, 9.25 in, 11.22 in, 275in, 2.75 in, 275 in"
87716,"8.07 in, 9.25 in, 11.22 in, 275in, 2.75 in, 275 in"
87717,"8.07 in, 9.25 in, 11.22 in, 275in, 2.75 in, 275 in"
87718,"34cm, 13.4inch"
87719,"34cm, 13.4inch"
87720,
87721,
87722,
87723,3.15inch
87724,3.15inch
87725,3.15inch
87726,
87727,
87728,"0.3 lb, 139g"
87729,"6in, 1cm, 4cm"
87730,"6in, 1cm, 4cm"
87731,"96 cm, 60 cm, 60 cm"
87732,"3in, 12.3in"
87733,"3in, 12.3in"
87734,
87735,"14 cm, 6 cm"
87736,"14 cm, 6 cm"
87737,
87738,
87739,
87740,4in
87741,4in
87742,"11cm, 4.3in, 4.8cm, 1.9in, 5.5cm, 2.1in, 7cm, 2.8in"
87743,
87744,
87745,60 cm
87746,60 cm
87747,"45cm, 10.8cm, 110cm"
87748,"7in, 17cm, 9in, 25.2cm"
87749,"4 cm, 0.3 cm, 15 cm, 2.5 cm"
87750, l
87751,"5.1 inch, 3 inch, 7.3 inch"
87752,
87753,
87754,
87755,"63in, 6cm, 05in, 2cm, 2in"
87756,7 cm
87757,7 cm
87758,7 cm
87759,"5m, 220mm"
87760,"5m, 220mm"
87761,6.69 in
87762,6.69 in
87763,6.69 in
87764,"35mm, 28mm, 68mm"
87765, ml
87766,"80mm, 65mm"
87767,2 inch
87768,"41 mm, 41 mm, 230 mm, 155 mm"
87769,"2.36in, 6cm, 3.54in, 2.95in, 2.95in"
87770,"2.36in, 6cm, 3.54in, 2.95in, 2.95in"
87771,"2.36in, 6cm, 3.54in, 2.95in, 2.95in"
87772,
87773,"02 inch, 47.2 inch, 4.7 inch"
87774,72 inch
87775,72 inch
87776,"142 cm, 130 cm"
87777,"142 cm, 130 cm"
87778,"39.4 in, 0.78 in, 1557 in"
87779,"31.9 in, 13.4 in, 13.4 in, 8.3 in"
87780,"31.9 in, 13.4 in, 13.4 in, 8.3 in"
87781,"31.9 in, 13.4 in, 13.4 in, 8.3 in"
87782,25cm
87783,25cm
87784,25cm
87785,"20 cm, 20 cm, 34 cm"
87786,"20 cm, 20 cm, 34 cm"
87787,"20 cm, 20 cm, 34 cm"
87788, ml
87789,"4.72 inch, 5.8 inch"
87790,"4.72 inch, 5.8 inch"
87791,
87792,"120v, 280w"
87793,"120v, 280w"
87794,"29cm, 29cm, 15cm, 15cm"
87795,"16.14in, 13.11in, 13.3in, 3.54in"
87796,"8in, 6cm, 2.4in"
87797,55mm
87798,"476mm, 0250mm"
87799,"476mm, 0250mm"
87800,1.5m
87801,1.5m
87802,1.5m
87803,"80 mm, 80 mm, 3.15 in"
87804,"80 mm, 80 mm, 3.15 in"
87805,
87806,"10 cm, 5cm"
87807,"10 cm, 5cm"
87808,"26cm, 10.2in"
87809,"26cm, 10.2in"
87810,61in
87811,61in
87812,"30cm, 26cm, 75cm, 24cm, 26cm, 26cm, 58cm, 26cm, 24cm, 26cm, 28cm"
87813,"30cm, 26cm, 75cm, 24cm, 26cm, 26cm, 58cm, 26cm, 24cm, 26cm, 28cm"
87814,
87815,"27.5 inch, 27.5 inch, 39.4 inch"
87816,
87817,"4cm, 150cm"
87818,"7cm, 19cm"
87819,"7cm, 19cm"
87820,11 inch
87821,11 inch
87822,15.5cm
87823,15.5cm
87824,15.5cm
87825,49mm
87826,49mm
87827,49mm
87828,040 cm
87829,040 cm
87830,040 cm
87831,"10 in, 3.6 in"
87832,"10 in, 3.6 in"
87833,"10 in, 3.6 in"
87834,
87835,
87836,
87837,10 cm
87838,10 cm
87839,"136cm, 146cm, 18cm, 30cm, 44cm, 87cm, 44cm"
87840,
87841,"6.3in, 11.5cm"
87842,"6.3in, 11.5cm"
87843,3cm
87844,3cm
87845,3cm
87846,"30cm, 25cm"
87847,"30cm, 25cm"
87848,434 g
87849,"5 inch, 2 inch"
87850,"5 inch, 2 inch"
87851,
87852,
87853,
87854,
87855,"6.7 in, 12.5 in"
87856,"5.96cm, 11.61cm"
87857,"5.96cm, 11.61cm"
87858,"2.7 in, 7 cm"
87859,
87860,"300cm, 118.1in, 1.5in, 38mm"
87861,"300cm, 118.1in, 1.5in, 38mm"
87862,"9.2 in, 23.4 cm, 17.4 in, 44.2 cm"
87863,"9.2 in, 23.4 cm, 17.4 in, 44.2 cm"
87864,"96.5cm, 1.5cm, 76cm"
87865,"30 inch, 72 inch, 30 inch, 6 ft"
87866,"30 inch, 72 inch, 30 inch, 6 ft"
87867,23cm
87868,23cm
87869,74mm
87870,74mm
87871,
87872,
87873,"10.2cm, 15.2cm"
87874,"6.56in, 58in, 6.7in"
87875,
87876,
87877,
87878,18.9cm
87879,18.9cm
87880,18.9cm
87881,"104cm, 9cm"
87882,"9.8inch, 8inch, 5.9inch"
87883,"18cm, 4cm, 23cm"
87884,"19cm, 7.48inch"
87885,"19cm, 7.48inch"
87886,"32cm, 12.6in, 86cm, 33.86in"
87887,500mm
87888,500mm
87889,"118cm, 5 cm"
87890,"118cm, 5 cm"
87891,"4.3 inch, 10.9 cm, 10.4 inch, 26.4 cm"
87892,"4.3 inch, 10.9 cm, 10.4 inch, 26.4 cm"
87893,4.72in
87894,4.72in
87895,
87896,"5.5cm, 12 cm, 12cm"
87897,"5.5cm, 12 cm, 12cm"
87898,
87899,"5.90in, 52cm, 20.47in"
87900,9inch
87901,9inch
87902,"45cm, 45cm, 45cm"
87903,"45cm, 45cm, 45cm"
87904,"45cm, 45cm, 45cm"
87905,3.5 inch
87906,
87907,"25 mm, 1500 mm, 210 mm, 380 mm, 240 mm, 240 mm"
87908,"25 mm, 1500 mm, 210 mm, 380 mm, 240 mm, 240 mm"
87909,"29cm, 31cm, 31cm, 160cm, 31cm, 32cm, 0538cm, 36cm, 162cm"
87910,
87911,
87912,
87913,
87914,"14cm, 15cm, 16cm, 17cm"
87915,"14cm, 15cm, 16cm, 17cm"
87916,90 lbs
87917,"25.5 inch, 3.5 inch"
87918,"25.5 inch, 3.5 inch"
87919,"25.5 inch, 3.5 inch"
87920,"39 cm, 15.4 in, 29 cm, 26 cm, 11.4 in, 10.2 in, 37 cm, 14.5 in, 22 cm, 8.7 in, 23 cm, 9 in, 22 cm, 26 cm"
87921,"30 cm, 11.81inch"
87922,"30 cm, 11.81inch"
87923,"12.5mm, 0.49in, 9mm, 0.35in"
87924,"12.5mm, 0.49in, 9mm, 0.35in"
87925,"8cm, 12cm"
87926,"8cm, 12cm"
87927,"4 inch, 8 inch"
87928,"4 inch, 8 inch"
87929,"152cm, 120cm"
87930,"152cm, 120cm"
87931,"152cm, 120cm"
87932,
87933,
87934,
87935,
87936,
87937,
87938,23mm
87939,
87940,
87941,"90 cm, 68 cm"
87942,"90 cm, 68 cm"
87943,30 cm
87944,30 cm
87945,30 cm
87946,"3m, 7.9cm, 2.2cm, 8.5cm, 2.5cm"
87947,"4cm, 13in, 51in, 11.41in, 29cm, 87in"
87948,"4.13 inch, 18 inch"
87949,"4.13 inch, 18 inch"
87950,"493mm, 473mm"
87951,"493mm, 473mm"
87952,
87953,
87954,"26cm, 7cm"
87955,"26cm, 7cm"
87956,"26cm, 7cm"
87957,"180cm, 71in, 4.5cm, 1.78in, 21.2cm, 8.35in, 12.4in"
87958,"15cm, 19cm, 38 cm"
87959,"2.28in, 3.82in, 0.26in, 1.14in, 3.66in, 38in, 2.87in, 2.17in"
87960,6 inch
87961,6 inch
87962,"2 in, 3.5 in, 9cm"
87963,"2 in, 3.5 in, 9cm"
87964,"5.9in, 15cm, 0.4in, 1.1cm, 150mm, 210mm"
87965,"14.96in, 38 cm, 14.96in, 38 cm"
87966,"6cm, 3.38in, 43in"
87967,"8.8cm, 3.5cm, 15cm, 15cm"
87968,
87969,
87970,
87971,
87972,
87973,
87974,
87975,"2.83in, 83in"
87976,
87977,"6.69in, 7cm, 6.69in, 22.83in, 58cm, 66in, 22cm, 13.78in, 20.08in, 15.75in"
87978,5.9 in
87979,5.9 in
87980,
87981,
87982,
87983,"3.99in, 82in, 19in, 51in"
87984,"6.5cm, 2.55in, 39in, 6cm, 2.36in"
87985,"12 in, 5 in, 9 in, 22.5 cm"
87986,
87987,"21in, 18in, 39in"
87988,"66 cm, 91cm, 36 inch"
87989,"66 cm, 91cm, 36 inch"
87990,"66 cm, 91cm, 36 inch"
87991,"46 mm, 1.81 inch, 300 mm, 11.81 inch, 300 mm, 81 inch"
87992,"25cm, 25cm"
87993,"21cm, 20cm, 9cm"
87994,"5.7 cm, 23in, 1.2 cm, 0.5in"
87995,
87996,"8.4cm, 9cm"
87997,"8.4cm, 9cm"
87998,"75cm, 29.53in"
87999,2.36 in
88000,2.36 in
88001,2.36 inch
88002,"7.40inch, 1.45inch"
88003,46 mm
88004,
88005,
88006,"13 cm, 7.5 cm, 18.5 cm"
88007,
88008,
88009,
88010,"2.3 in, 58 mm, 86 in, 22 mm, 2.7 in, 70 mm, 3.7 in, 94.5 mm"
88011,"39 cm, 22 cm"
88012,"39 cm, 22 cm"
88013,
88014,
88015,65 mm
88016,65 mm
88017,65 mm
88018,"89.92cm, 52.07cm, 45.97cm"
88019,7 cm
88020,7 cm
88021,7 cm
88022,
88023,"1m, 1.8m"
88024,
88025,
88026,"6.7cm, 2.63in, 4.52in, 177in, 30cm, 11.81in, 14.5cm, 29cm, 5cm"
88027,"20cm, 7.9in, 24cm"
88028,"33cm, 43cm, 104cm, 75cm"
88029,"115cm, 203cm"
88030,"13in, 10in, 7.8in, 13in, 2 inch"
88031,"13in, 10in, 7.8in, 13in, 2 inch"
88032,"15cm, 34cm"
88033,"15cm, 34cm"
88034,
88035,
88036,"56cm, 31cm"
88037,"4.72in, 12cm, 8.66in, 22cm"
88038,"4.72in, 12cm, 8.66in, 22cm"
88039,"14cm, 3cm, 5cm, 18cm, 24cm"
88040,2.2cm
88041,2.2cm
88042,"60lbs, 864g, 1.9lbs"
88043,"9in, 200mm, 145mm, 5.7in"
88044,"3.93inch, 57cm, 22.44inch"
88045,"3.93inch, 57cm, 22.44inch"
88046,
88047,"13cm, 13cm"
88048,"13cm, 13cm"
88049,"24in, 60.9cm, 36in, 91.4cm, 36in, 91.4cm, 60in, 152.4cm"
88050,"24in, 60.9cm, 36in, 91.4cm, 36in, 91.4cm, 60in, 152.4cm"
88051,"3in, 78.6in, 54.3in"
88052,"2.75inch, 0.78inch"
88053,
88054,
88055,"17.3in, 5.9in, 11.8in, 11.8in"
88056,"17.3in, 5.9in, 11.8in, 11.8in"
88057,43 inch
88058,"60mm, 110mm"
88059,"60mm, 110mm"
88060,"7.1 in, 9.1 in"
88061,"7.1 in, 9.1 in"
88062,"7.1 in, 9.1 in"
88063,8 cm
88064,"4.9in, 16cm, 6.3in, 5.7cm, 2.2in, 13.8cm, 5.4in"
88065,16mm
88066,16mm
88067,16mm
88068,"18.1cm, 1.8cm"
88069,
88070,
88071,"1 cm, 3.8 cm"
88072,"1 cm, 3.8 cm"
88073,"15cm, 6in"
88074,"15cm, 6in"
88075,"15cm, 6in"
88076,"10cm, 3.93inch, 10cm, 3.93inch"
88077,"3in, 33cm, 84in"
88078,22 in
88079,
88080,"5.1 inch, 3 inch, 7.3 inch"
88081,"5.1 inch, 3 inch, 7.3 inch"
88082,"8.3in, 21cm"
88083,36cm
88084,36cm
88085,450mm
88086,450mm
88087,450mm
88088,
88089,"13 cm, 7.5 cm, 18.5 cm"
88090,"87 in, 53cm, 23cm, 06 in, 12cm, 97 in, 72 in, 15cm, 91 in, 23cm, 06 in"
88091,"5.1 inch, 3 inch, 7.3 inch"
88092,
88093,2.7cm
88094,32cm
88095,16.3in
88096,
88097,
88098,46cm
88099,46cm
88100,
88101,"45cm, 24cm"
88102,"15cm, 5cm"
88103,"15cm, 5cm"
88104,"15cm, 5cm"
88105,"60mm, 2.36in, 116mm, 4.56in"
88106,"60mm, 2.36in, 116mm, 4.56in"
88107,"60mm, 2.36in, 116mm, 4.56in"
88108,"76cm, 122cm, 122cm"
88109,"23in, 3.5in, 116in, 12in, 1in"
88110,"26cm, 10.24in"
88111,24in
88112,24in
88113,24in
88114,19cm
88115,"30 mm, 1.18 inch, 18 mm, 0.7 inch, 22mm, 86 inch, 25mm, 98 inch, 30mm, 18 inch"
88116,100 mm
88117,100 mm
88118,"5.08 inch, 12.9cm"
88119,"5.08 inch, 12.9cm"
88120,"5.08 inch, 12.9cm"
88121,7.9in
88122,7.9in
88123,7.9in
88124,"5.5cm, 2.16inch, 1cm, 6cm, 77inch"
88125,
88126,"12.59inch, 8.26inch, 8.26inch, 12.59inch, 8.26inch, 8.26inch"
88127,"7.2ft, 4ft"
88128,"7.2ft, 4ft"
88129,"4.8cm, 5.25cm, 2.9cm, 3.8cm"
88130,"33cm, 41cm, 23cm"
88131,"0.91 inch, 7.67 inch, 1.31 inch, 7.67 inch, 2.7 inch, 2.7 inch, 4.5 inch"
88132,39mm
88133,39mm
88134,"29cm, 81cm, 29cm, 16cm, 16cm"
88135,"19cm, 56cm, 26cm"
88136,"115mm, 115mm, 55mm, 55mm"
88137,"43mm, 30mm, 45mm, 35mm, 48mm, 22mm, 40mm, 35mm, 63mm"
88138,"20cm, 7.87in"
88139,"20cm, 7.87in"
88140,"11.4 inch, 3 inch"
88141,"11.4 inch, 3 inch"
88142,"18 cm, 36 cm"
88143,"18 cm, 36 cm"
88144,"18 cm, 36 cm"
88145,"4.7inch, 12cm"
88146,"4.7inch, 12cm"
88147,"4.7inch, 12cm"
88148,"70cm, 200cm, 160cm"
88149,"0.98in, 25mm"
88150,450mm
88151,450mm
88152,
88153,
88154,"1.4in, 35 mm, 0.9 in"
88155,
88156,
88157,
88158,35mm
88159,35mm
88160,"4.7inch, 2.3inch, 4.9inch"
88161,129.5 cm
88162,"8 inch, 412 inch, 183 cm, 228 cm, 274 cm"
88163,"8 inch, 412 inch, 183 cm, 228 cm, 274 cm"
88164,"8 inch, 412 inch, 183 cm, 228 cm, 274 cm"
88165,"150 cm, 20 cm, 20 cm"
88166,
88167,24mm
88168,24mm
88169,45cm
88170,45cm
88171,45cm
88172,24 in
88173,"350 mm, 20 mm, 60 mm"
88174,
88175,
88176,
88177,
88178,"325mm, 46mm, 395mm, 302mm, 46mm, 326mm, 252mm"
88179,5oz
88180,8cm
88181,8cm
88182,8cm
88183,"76cm, 76cm"
88184,"76cm, 76cm"
88185,15mm
88186,15mm
88187,"21cm, 6cm"
88188,"21cm, 6cm"
88189,"21cm, 6cm"
88190,"13.5cm, 5.31in, 13.5cm, 5.31in, 13.5cm, 5.31in"
88191,"13.5cm, 5.31in, 13.5cm, 5.31in, 13.5cm, 5.31in"
88192,"13.5cm, 5.31in, 13.5cm, 5.31in, 13.5cm, 5.31in"
88193,
88194,2.5 kg
88195,7.48 in
88196,"7.5cm, 7cm, 7.5cm, 8cm, 6cm, 7cm"
88197,"7.5cm, 7cm, 7.5cm, 8cm, 6cm, 7cm"
88198,"260mm, 264mm, 1150mm, 1180mm, 7.6m, 7.8m, 21.6mm, 22.2mm, 560mm, 560mm, 308.3mm, 313.4mm, 298.3mm, 303.4mm, 1210mm, 1240mm"
88199,"260mm, 264mm, 1150mm, 1180mm, 7.6m, 7.8m, 21.6mm, 22.2mm, 560mm, 560mm, 308.3mm, 313.4mm, 298.3mm, 303.4mm, 1210mm, 1240mm"
88200,"12.7cm, 2cm, 4cm"
88201,"12.7cm, 2cm, 4cm"
88202,"18cm, 30cm, 13cm, 28cm"
88203,"5 inch, 27.5 inch, 11.2 inch"
88204,"18cm, 175cm, 24cm, 7cm"
88205,"425cm, 265cm"
88206,"2.54cm, 53.3cm, 25.4cm"
88207,
88208,1.5in
88209,1.5in
88210,"5cm, 3cm, 6cm"
88211,5 cm
88212,5 cm
88213,"7in, 7.16in, 7in"
88214,6.3in
88215,6.3in
88216,"30cm, 30cm"
88217,"30cm, 30cm"
88218,
88219,7.88in
88220,"5.2 inch, 2 inch, 2 inch, 0.99 inch, 0.99 inch, 4 inch, 57inch, 6 inch"
88221,"3.5in, 90mm"
88222,"3.5in, 90mm"
88223,"3.5in, 90mm"
88224,"31.5in, 80cm"
88225,"31.5in, 80cm"
88226,"22cm, 51cm"
88227,"6.4in, 4.08in"
88228,7.5cm
88229,7.5cm
88230,7.5cm
88231,"50cm, 15cm"
88232,"9.2ft, 12.4ft"
88233,"34.9 cm, 26.4 cm, 18.8 cm, 4.7 cm"
88234,5ft
88235,5ft
88236,"8in, 7in"
88237,"8in, 7in"
88238,"8in, 7in"
88239,
88240,"0 mm, 75 mm, 0 mm, 140 mm"
88241,"0 mm, 75 mm, 0 mm, 140 mm"
88242,"0 mm, 75 mm, 0 mm, 140 mm"
88243,"2 in, 73.5 in, 2.3 in, 3.6 in"
88244,"18 in, 45 cm, 0.1 inch, 0.25 cm"
88245,"47cm, 22cm, 31cm"
88246,21cm
88247,21cm
88248,
88249,
88250,
88251,"152mm, 152mm"
88252,"152mm, 152mm"
88253,21cm
88254,21cm
88255,0.8mm
88256,0.8mm
88257,0.8mm
88258,3.75 inch
88259,3.75 inch
88260,3.75 inch
88261,"5.1 in, 13.0 cm"
88262,"5.1 in, 13.0 cm"
88263,
88264,
88265,"4in, 1.5in"
88266,"82.5mm, 58.50m"
88267,"2.9 inch, 7.4cm, 1.7 inch, 4.4cm, 2.9 inch, 7.4cm"
88268,"2.9 inch, 7.4cm, 1.7 inch, 4.4cm, 2.9 inch, 7.4cm"
88269,"83 mm, 50 mm, 73 mm"
88270,"9g, 180g"
88271,
88272,"7.2cm, 2.8in"
88273,"7.2cm, 2.8in"
88274,41cm
88275,41cm
88276,41cm
88277,
88278,
88279,
88280,
88281,
88282,
88283,"3.9 inch, 4.4 inch, 11.8 inch, 4.4 inch, 67 inch"
88284,"100 mm, 25 mm, 1500 mm, 280 mm, 320 mm"
88285,"100 mm, 25 mm, 1500 mm, 280 mm, 320 mm"
88286,
88287,"230v, 240v, 33v, 130w"
88288,1100lbs
88289,1100lbs
88290,"65cm, 50cm, 120cm"
88291,60mm
88292,1cm
88293,
88294,
88295,
88296,"59 cm, 27 cm, 41 cm"
88297,
88298,
88299,"18cm, 18cm, 33cm, 33cm, 8.5cm, 7.5cm, 14cm, 15cm, 20cm, 14cm, 20cm, 7cm, 180cm, 108cm"
88300,6mm
88301,6mm
88302,6mm
88303,
88304,"5.5 in, 14.0 cm, 3.1 in, 8.0 cm"
88305,"5.5 in, 14.0 cm, 3.1 in, 8.0 cm"
88306,"240cm, 210cm, 150cm, 120cm"
88307,"240cm, 210cm, 150cm, 120cm"
88308,"240cm, 210cm, 150cm, 120cm"
88309,"7.4 cm, 18.5 cm, 6.5 cm, 17 cm"
88310,6 g
88311,6 g
88312,12.7mm
88313,12.7mm
88314,12.7mm
88315,"9 cm, 3.5 in"
88316,"9 cm, 3.5 in"
88317,
88318,
88319,
88320,18g
88321,"12.2inch, 31cm"
88322,"2.4 inch, 3.7 inch, 8.2 inch, 0.9 inch, 8.0 inch"
88323,"14.4cm, 4cm"
88324,"14.4cm, 4cm"
88325,
88326,
88327,"40 cm, 35 cm, 25 cm"
88328,"385 mm, 430 mm, 245 mm"
88329,"385 mm, 430 mm, 245 mm"
88330,"200 cm, 78.74 inch, 200 cm, 200 cm, 78.74 inch, 78.74 inch"
88331,
88332,
88333,"60 cm, 30 cm, 45 cm"
88334,"0 mm, 0 mm"
88335,"0 mm, 0 mm"
88336,"24cm, 9.44in"
88337,"7 cm, 0 cm"
88338,"7 cm, 0 cm"
88339,"9mm, 97mm, 96mm, 3mm"
88340,"9mm, 97mm, 96mm, 3mm"
88341,"44cm, 19cm, 30cm"
88342,6.5cm
88343,6.5cm
88344,"2.8cm, 18cm, 15.9cm"
88345,"0.9in, 0.6in"
88346,"0.9in, 0.6in"
88347,"35mm, 30mm, 35mm, 55mm"
88348,"23cm, 05in"
88349,"5.1 inch, 3 inch, 7.3 inch"
88350,"43inch, 29mm, 1.14inch, 20.5mm"
88351,"79cm, 82cm, 147cm"
88352,"30cm, 8cm, 25cm"
88353,
88354,"28 cm, 11 inch"
88355,"28 cm, 11 inch"
88356,"66mm, 66mm"
88357,"2.8cm, 6cm"
88358,"14 inch, 12 inch"
88359,"14 inch, 12 inch"
88360,"14 inch, 12 inch"
88361,
88362,8.8g
88363,8.8g
88364,
88365,"272.2kg, 680g, 54kg"
88366,
88367,"13cm, 31cm, 118cm, 33.1inch"
88368,"13cm, 31cm, 118cm, 33.1inch"
88369,
88370,
88371,
88372,
88373,
88374,"3 cm, 200 cm"
88375,"3.1cm, 1.2in, 12cm, 4.7in"
88376,
88377,"60 cm, 180 cm, 120 cm, 50 cm"
88378,
88379,
88380,21cm
88381,21cm
88382,"3.2 in, 5.5 in"
88383,"3.2 in, 5.5 in"
88384,"13.7inch, 36.2 inch, 8.6 inch, 16.9 inch, 4.5 inch, 32.8 inch, 127inch"
88385,"12mm, 63mm, 203mm"
88386,"32.5cm, 37.5cm, 1.8cm, 18cm"
88387,"3.9inch, 2m, 23inch, 8.2inch, 25.6inch, 8.2inch, 9inch"
88388,"3.9inch, 2m, 23inch, 8.2inch, 25.6inch, 8.2inch, 9inch"
88389,"7.87 in, 20 cm"
88390,"7.87 in, 20 cm"
88391,"12cm, 6cm"
88392,"13.5cm, 5.31in, 3cm, 20in"
88393,"5.1 inch, 3 inch, 7.3 inch"
88394,
88395,"13in, 70in, 13in, 90in, 14in, 72in, 16in, 72in, 18in, 72in, 13in, 36in, 13in, 72in, 13in, 108in, 13in, 120in"
88396,"13in, 70in, 13in, 90in, 14in, 72in, 16in, 72in, 18in, 72in, 13in, 36in, 13in, 72in, 13in, 108in, 13in, 120in"
88397,
88398,
88399,
88400,85g
88401,"15.2 inch, 18 inch, 2 inch, 8.4 inch, 6.3 inch, 2.8 inch, 3.1 inch"
88402,
88403,39.30in
88404,
88405,3.8cm
88406,"7 cm, 3.7 inch"
88407,5.9inch
88408,5.9inch
88409,5.9inch
88410,"2.7in, 5.4in"
88411,"2.7in, 5.4in"
88412,"2.7in, 5.4in"
88413,
88414,
88415,
88416,42cm
88417,4.7 inch
88418,4.7 inch
88419,
88420,"4.5in, 4in, 0.3in, 9.8in, 8.9in, 7.8in, 3.1in, 2.9in"
88421,
88422,"18.11in, 15.6in, 5cm, 10.83in, 15cm, 5.91in"
88423,"9 inch, 9.5 inch, 8.5 inch"
88424,"25mm, 15mm"
88425,"25mm, 15mm"
88426,"25mm, 15mm"
88427,"30 cm, 60 cm, 7 cm"
88428,112cm
88429,112cm
88430,"0.8cm, 13cm, 15.4cm, 4cm"
88431,"45cm, 30.5cm"
88432,"45cm, 30.5cm"
88433,
88434,
88435,
88436,1.06in
88437,
88438,"60mm, 88mm, 150mm, 150mm"
88439,"4cm, 9.5cm"
88440,"12.2inch, 31cm"
88441,"12.2inch, 31cm"
88442,"3cm, 9.8cm"
88443,"1.96 inch, 3.07 inch, 5.98 inch, 5.98 inch, 1.96 inch, 2.95 inch, 1.96 inch, 1.96 inch, 9.01 inch, 2.95 inch"
88444,
88445,
88446,
88447,"70 cm, 80 cm, 7cm, 80 cm"
88448,
88449,24kg
88450,"14.56 inch, 4.72 inch, 11.81 inch, 11 inch, 14 inch"
88451,"7 cm, 8 cm, 14 cm"
88452,
88453,
88454,
88455,
88456,"150cm, 150cm"
88457,"5.8cm, 5.8cm"
88458,"5.8cm, 5.8cm"
88459,"5.8cm, 5.8cm"
88460,"5.3in, 2.6in"
88461,"5.3in, 2.6in"
88462,"5.3in, 2.6in"
88463,
88464,
88465,
88466,
88467,"22.5cm, 19cm"
88468,"22.5cm, 19cm"
88469,"22.5cm, 19cm"
88470,"120mm, 4.7in"
88471,"120mm, 4.7in"
88472,"120mm, 4.7in"
88473,"6.6inch, 3.7inch"
88474,"6.6inch, 3.7inch"
88475,
88476,"96.52cm, 177.8cm"
88477,"37mm, 35mm"
88478,"37mm, 35mm"
88479,"37mm, 35mm"
88480,
88481,
88482,"13cm, 5.1inch"
88483,"13cm, 5.1inch"
88484,
88485,
88486,"70 cm, 35 cm, 88 cm"
88487,
88488,"36cm, 23cm, 15cm"
88489,"460mm, 188mm, 318mm"
88490,"224410 mm, 150 mm, 210 mm, 100 mm, 6005420 mm"
88491,"19cm, 2.7cm, 7cm, 8.3cm"
88492,1.6in
88493,1.6in
88494,"2.2cm, 86in, 2.2cm, 0.86in, 2.2cm, 0.86in, 8cm, 3.15in, 8cm, 3.15in, 8cm, 3.15in"
88495,
88496,
88497,
88498,"17inch, 13cm, 28cm, 11inch"
88499,"5 cm, 7.5 cm, 6.5 cm, 29 cm, 25 cm, 19 cm"
88500,"157.4in, 7 m"
88501,"157.4in, 7 m"
88502,"2.79inch, 7.5cm, 2.95inch"
88503,"2.79inch, 7.5cm, 2.95inch"
88504,6.5in
88505,6.5in
88506,"85lb, 24lb, 67lb, 110lb, 8lb"
88507,
88508,
88509,"28cm, 15cm, 72cm"
88510,"165cm, 400cm, 22cm, 65cm, 165cm"
88511,"43 cm, 5 cm"
88512,"43 cm, 5 cm"
88513,
88514,
88515,
88516,"148 cm, 5 mm, 30 cm, 60 cm"
88517,"148 cm, 5 mm, 30 cm, 60 cm"
88518,187 cm
88519,187 cm
88520,"20cm, 7.9in, 12.5cm, 4.9in"
88521,"20cm, 7.9in, 12.5cm, 4.9in"
88522,"20cm, 7.9in, 12.5cm, 4.9in"
88523,
88524,
88525,"9 mm, 9 mm, 20 mm"
88526,"2cm, 17.8cm"
88527,"2cm, 17.8cm"
88528,"2.95in, 4.72in"
88529,"6cm, 6cm, 5cm, 5cm, 2cm, 6cm, 5cm, 5cm, 5cm, 2cm, 6cm"
88530,"40cm, 32cm, 40cm, 35cm"
88531,3.2 kg
88532,3.2 kg
88533,
88534,10 cm
88535,"23cm, 9.1in, 16cm, 6.3in, 14cm, 5.5in"
88536,25.6mm
88537,
88538,"35cm, 13.78 inch, 3mm"
88539,"35cm, 13.78 inch, 3mm"
88540,"35cm, 13.78 inch, 3mm"
88541,"13 cm, 7.5 cm, 18.5 cm"
88542,
88543,
88544,10 inch
88545,10 inch
88546,"19cm, 24.8cm"
88547,16mm
88548,16mm
88549,"80 cm, 54 cm, 5 cm"
88550,"80 cm, 54 cm, 5 cm"
88551,400g
88552,"32cm, 29cm"
88553,
88554,10 inch
88555,10 inch
88556,10 inch
88557,"14cm, 8in, 30cm"
88558,"4in, 5.98in, 6cm, 0.8in, 24cm, 15.2cm"
88559,"21cm, 14cm, 29.5cm"
88560,"21cm, 14cm, 29.5cm"
88561,"74cm, 107cm"
